,account_value,date,daily_return
134,1015492.3848090628,2018-10-12,0.0126463996997734
135,1012274.2045691152,2018-10-15,-0.00316908357767
136,1031731.8540789428,2018-10-16,0.0192217182083682
137,1026410.135390272,2018-10-17,-0.0051580443771621
138,1011684.83415497,2018-10-18,-0.0143464105892747
139,1007666.7729231832,2018-10-19,-0.003971653123715
140,999991.0317697312,2018-10-22,-0.0076173407317827
141,991788.9912290248,2018-10-23,-0.0082021140991545
142,965250.7548175656,2018-10-24,-0.0267579461419236
143,984041.3945781324,2018-10-25,0.0194671070359517
144,983057.3547321348,2018-10-26,-0.0009999984263056
145,982014.7712165936,2018-10-29,-0.0010605520731038
146,988271.8350790164,2018-10-30,0.0063716596183895
147,989856.456440825,2018-10-31,0.0016034266135713
148,997046.8862675708,2018-11-01,0.0072641136802804
149,998213.2866635686,2018-11-02,0.0011698551111918
150,997565.571649992,2018-11-05,-0.0006488743660602
151,997252.377342371,2018-11-06,-0.0003139586173797
152,1004177.3609511798,2018-11-07,0.0069440632743975
153,1002836.2957074038,2018-11-08,-0.001335486434892
154,998220.1589615314,2018-11-09,-0.0046030810468583
155,987052.9763633116,2018-11-12,-0.0111870938469498
156,987249.5780499646,2018-11-13,0.0001991804810492
157,984169.6003246154,2018-11-14,-0.0031197559298358
158,992831.7460308056,2018-11-15,0.0088014765984776
159,1002604.0080352172,2018-11-16,0.0098428178223346
160,985915.7776494616,2018-11-19,-0.0166448869663499
161,970889.9745272704,2018-11-20,-0.0152404530516943
162,978243.959897006,2018-11-21,0.0075744786357654
163,974953.3084981852,2018-11-23,-0.0033638351308269
164,991401.6114052552,2018-11-26,0.0168708621876538
165,987875.8639232788,2018-11-27,-0.0035563261562374
166,1011442.1480107928,2018-11-28,0.0238555115557961
167,1015758.3770942468,2018-11-29,0.0042674008512921
168,1023954.4362513572,2018-11-30,0.008068906289069
169,1034364.8843342046,2018-12-03,0.0101669055909945
170,996153.1355736152,2018-12-04,-0.036942233189969
171,988315.2421432752,2018-12-06,-0.007868161179683
172,959277.9173881102,2018-12-07,-0.0293806303059682
173,955284.1417867232,2018-12-10,-0.0041633144357801
174,956806.9559277812,2018-12-11,0.0015940954889188
175,965359.6461159488,2018-12-12,0.0089387834559317
176,958839.6463081216,2018-12-13,-0.0067539593498233
177,943285.212514203,2018-12-14,-0.0162221429347533
178,930708.7270693256,2018-12-17,-0.0133326434868585
179,927883.196856617,2018-12-18,-0.0030358909619401
180,907755.738549472,2018-12-19,-0.0216918017001823
181,893272.8317185583,2018-12-20,-0.0159546298810032
182,879111.974611869,2018-12-21,-0.0158527793568348
183,860077.0390857011,2018-12-24,-0.0216524584761478
184,898502.4523522626,2018-12-26,0.0446767109460441
185,908517.0013155614,2018-12-27,0.0111458226263945
186,906044.5821285286,2018-12-28,-0.0027213791084289
187,914117.0825587492,2018-12-31,0.0089096062042071
188,901035.7319444,2019-01-02,-0.0143103666520842
189,875652.994757968,2019-01-03,
190,903103.6767131034,2019-01-04,0.0313488129652579
191,909140.2453039696,2019-01-07,0.0066842476080226
192,920294.946588502,2019-01-08,0.0122695055489518
193,926457.4192826024,2019-01-09,0.0066961931247633
194,935015.532305068,2019-01-10,0.0092374596439548
195,937074.8787408058,2019-01-11,0.0022024729692573
196,931923.359011138,2019-01-14,-0.0054974472654629
197,947456.0818324224,2019-01-15,0.0166673822166729
198,946805.3315066912,2019-01-16,-0.0006868395677745
199,961722.2709018784,2019-01-17,0.0157550225994707
200,975700.6076796114,2019-01-18,0.0145346917719024
201,968068.285636988,2019-01-22,-0.0078224016491846
202,968958.8545735322,2019-01-23,0.0009199443363216
203,966777.3082253,2019-01-24,-0.0022514334204546
204,976206.5820833608,2019-01-25,0.0097533049005569
205,971681.4946016103,2019-01-28,-0.0046353789912924
206,973610.8016115018,2019-01-29,0.0019855343758321
207,981395.4553422624,2019-01-30,0.0079956525932904
208,986821.0090325796,2019-01-31,0.0055284071887464
209,987298.9613067686,2019-02-01,0.0004843353250632
210,1001691.542409092,2019-02-04,0.0145777334590464
211,1007834.992069794,2019-02-05,0.0061330753037274
212,1007934.6771735612,2019-02-06,9.891014357688022e-05
213,1004270.1472960206,2019-02-07,-0.0036356819152373
214,1005172.2144192508,2019-02-08,0.0008982315422387
215,1009794.3513077166,2019-02-11,0.0045983532196385
216,1025833.2282244656,2019-02-12,0.0158833101967525
217,1027052.4327718022,2019-02-13,0.0011885017113812
218,1025591.4097186195,2019-02-14,-0.0014225398884841
219,1035525.0572585192,2019-02-15,0.0096857749058421
220,1037499.477504802,2019-02-19,0.0019066851472524
221,1037081.826274439,2019-02-20,-0.0004025556054904
222,1034204.6255740502,2019-02-21,-0.0027743237105259
223,1046807.9437184955,2019-02-22,0.0121864840214283
224,1045001.3789139044,2019-02-25,-0.0017257843861729
225,1040737.53622007,2019-02-26,-0.0040802268589021
226,1043814.0457188694,2019-02-27,0.002956085844634
227,1039121.8106655608,2019-02-28,-0.004495278706541
228,1053898.9948591625,2019-03-01,0.0142208392143523
229,1047072.10213787,2019-03-04,-0.0064777485836816
230,1041702.2554702684,2019-03-05,-0.0051284402063981
231,1032142.6223401892,2019-03-06,-0.009176934272609
232,1023083.61126775,2019-03-07,-0.0087768985374323
233,1019279.0064614888,2019-03-08,-0.003718762341962
234,1032627.4862691632,2019-03-11,0.0130960019023786
235,1036549.4836712762,2019-03-12,0.0037980757381181
236,1044436.3160366232,2019-03-13,0.0076087369581365
237,1044398.455652428,2019-03-14,-3.624958612979956e-05
238,1046731.2283741076,2019-03-15,0.0022336041470134
239,1049965.2337943786,2019-03-18,0.0030896235180586
240,1049831.1823095372,2019-03-19,-0.0001276723081172
241,1045061.2348991616,2019-03-20,-0.0045435375618031
242,1064256.984159293,2019-03-21,0.0183680617164823
243,1039781.5730928978,2019-03-22,-0.022997651348024
244,1038120.51173786,2019-03-25,-0.0015975098982536
245,1042562.5448757042,2019-03-26,0.0042789185721876
246,1039016.446579472,2019-03-27,-0.003401329074847
247,1048114.6910928616,2019-03-28,0.0087565933564783
248,1058622.889534014,2019-03-29,0.0100258097042753
249,1074629.4596569675,2019-04-01,0.015120181399062
250,1073466.3736250403,2019-04-02,-0.0010823135560589
251,1076329.7744235748,2019-04-03,0.0026674340891226
252,1078979.0440807098,2019-04-04,
253,1085075.6224324177,2019-04-05,0.0056503213710716
254,1080027.4813001198,2019-04-08,-0.0046523403788034
255,1067040.4957561365,2019-04-09,-0.0120246806390054
256,1069534.790700381,2019-04-10,0.0023375822699933
257,1074761.4092605624,2019-04-11,0.0048868149083385
258,1085360.0467548307,2019-04-12,0.0098613863532375
259,1084230.6199528405,2019-04-15,-0.0010406010478895
260,1082041.926728887,2019-04-16,-0.0020186602219816
261,1073265.5054127402,2019-04-17,-0.0081109808218603
262,1077055.3164555258,2019-04-18,0.0035311029970428
263,1077344.5741364188,2019-04-22,0.0002685634400327
264,1087217.5690457053,2019-04-23,0.0091641942107523
265,1089261.9835793204,2019-04-24,0.0018804097650937
266,1090717.0755230612,2019-04-25,0.0013358512145622
267,1086361.627095861,2019-04-26,-0.0039931972506358
268,1078381.478582067,2019-04-29,-0.0073457569880547
